year	location_id	location_name	age_group_id	age_group_name_sorted	sex_id	sex_name	population_id	l1_cause_id	l1_cause_name	l2_cause_id	l2_cause_name	deaths_val	deaths_lower	deaths_upper	yll_val	yll_lower	yll_upper	deaths_present	yll_present
2000	6	China	5	01 to 04	2	female	2000--6--5--2	295	Communicable, maternal, neonatal, and nutritional diseases	956	Respiratory infections and tuberculosis	12827.713696543076	11105.071132838331	14490.472542873302	1103401.3446940235	955224.5480939802	1246429.329337884	1	1
2000	6	China	5	01 to 04	2	female	2000--6--5--2	295	Communicable, maternal, neonatal, and nutritional diseases	957	Enteric infections	3283.0577867005904	2757.3147214992287	3841.9876124126495	282398.5466002557	237174.9250710568	330475.55845876725	1	1
2000	6	China	5	01 to 04	2	female	2000--6--5--2	295	Communicable, maternal, neonatal, and nutritional diseases	961	Other infectious diseases	6733.598789702417	4280.79021166303	11195.158665486142	579199.2975428127	368219.2532699292	962967.2941119408	1	1
2000	6	China	5	01 to 04	2	female	2000--6--5--2	295	Communicable, maternal, neonatal, and nutritional diseases	962	Maternal and neonatal disorders	517.657142089299	436.7834905546376	607.9121491942133	44526.81681251756	37570.3523144716	52290.151584373656	1	1
2000	6	China	5	01 to 04	2	female	2000--6--5--2	409	Non-communicable diseases	973	Substance use disorders	0.0	0.0	0.0	0.0	0.0	0.0	1	1
2000	6	China	5	01 to 04	2	female	2000--6--5--2	409	Non-communicable diseases	974	Diabetes and kidney diseases	320.4213769080666	272.4105289484445	365.81843233112176	27561.45593765407	23431.69798600481	31466.367975635523	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	344	Neglected tropical diseases and malaria	107.25001491864752	75.39250171118047	195.61305503777743	8765.682749124715	6162.0337950228495	15987.800741173389	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	386	Nutritional deficiencies	123.32009157916931	106.57436527989351	142.57483989675126	10079.22393695374	8710.447314795923	11653.04595717798	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	410	Neoplasms	4543.558424184294	3357.673681552484	5430.172158824324	371341.19390053104	274415.5626352642	443803.477205608	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	491	Cardiovascular diseases	1097.989159686486	963.6362829522116	1240.2354034406333	89739.388821266	78758.13395343578	101364.94135098573	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	508	Chronic respiratory diseases	237.2761135084837	202.99382927865832	273.5085094674413	19393.274666895628	16591.13469484516	22354.62556627013	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	526	Digestive diseases	569.3387881844484	481.2012473341529	660.778856424987	46533.54289885767	39329.8667527557	54007.092412670914	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	542	Neurological disorders	576.4914558234677	470.2246711933975	670.9173547724185	47117.35877398194	38432.47443658703	54834.41586373728	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	558	Mental disorders	0.0212193563544385	0.0151009834517875	0.0302814212295941	1.7341774812706527	1.234149522540032	2.47487323366264	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	626	Musculoskeletal disorders	45.29906047829003	38.69562522347514	51.95091658235262	3702.377966358678	3162.6369658178896	4246.074123871152	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	640	Other non-communicable diseases	2814.885722526463	2215.567396658973	3271.2824362816214	230057.8148269948	181074.6912370442	267362.88441686064	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	653	Skin and subcutaneous diseases	31.61911398912673	11.90618314729131	40.08822135230666	2584.2200370901764	973.0577340920324	3276.4335991465773	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	669	Sense organ diseases	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	6	05 to 09	1	male	2000--6--6--1	687	Injuries	688	Transport injuries	7760.876517280821	6818.8845407849785	9291.534605247884	634300.4376263658	557312.5549594373	759403.8146930842	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	687	Injuries	696	Unintentional injuries	18498.5118197533	16478.868422936113	20258.86915279701	1511895.8195592202	1346825.786148623	1655770.6744472943	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	687	Injuries	717	Self-harm and interpersonal violence	775.2418078248485	649.4896877990428	943.4230821447692	63361.599382736895	53083.05055231258	77108.04655310693	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	955	HIV/AIDS and sexually transmitted infections	38.687061306827005	26.653480127171505	56.69794620290871	3161.975837232354	2178.4525377765185	4634.042315314981	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	956	Respiratory infections and tuberculosis	3240.23224390255	2634.8627320790565	3703.959907374517	264834.6895890304	215351.7303679021	302732.35680052027	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	957	Enteric infections	477.8396796432583	234.19215845098412	669.4873532192204	39055.42208165743	19140.66392421869	54719.90811663007	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	961	Other infectious diseases	1925.2774608798584	1509.4781663885922	2585.077368400079	157357.1369799249	123372.35941509483	211283.7634957986	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	295	Communicable, maternal, neonatal, and nutritional diseases	962	Maternal and neonatal disorders	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	973	Substance use disorders	0.0	0.0	0.0	0.0	0.0	0.0	1	1
2000	6	China	6	05 to 09	1	male	2000--6--6--1	409	Non-communicable diseases	974	Diabetes and kidney diseases	404.5114806190417	349.9336361981413	459.25427674171743	33061.535129396296	28600.638045112617	37535.60829295212	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	344	Neglected tropical diseases and malaria	110.49798647672952	64.18815549058463	198.5704796931108	9037.224513616618	5249.696695992668	16240.45970870667	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	386	Nutritional deficiencies	132.25438904309055	113.4123031634918	153.2064402581962	10816.651268970214	9275.58584120682	12530.324317629887	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	410	Neoplasms	3988.712081806402	3431.564049175227	4470.881784370905	326221.03152876254	280654.4503657601	365655.6981919638	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	491	Cardiovascular diseases	1030.920065630148	917.3288789214606	1146.5636380344836	84315.59171575916	75025.38146528699	93773.4169645328	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	508	Chronic respiratory diseases	204.99669831584976	155.61747149953143	245.1350616316973	16766.100563299613	12727.37069798713	20048.90029021516	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	526	Digestive diseases	494.449167418068	424.07814702744633	563.2002558456443	40439.43579569209	34683.9146507551	46062.31121932291	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	542	Neurological disorders	510.80583107562177	376.5960774716417	596.5787319517821	41777.09394342165	30800.44927957592	48792.12914694719	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	558	Mental disorders	0.1773652624029599	0.0939481276063788	0.3120056308158794	14.505832975837263	7.683569985779762	25.51740783920244	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	626	Musculoskeletal disorders	67.33309991191578	40.881850135342525	89.02372781824461	5506.911595823517	3343.5496544720418	7280.912928770182	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	640	Other non-communicable diseases	2556.308111948176	2162.2572987675103	2965.2099469752275	209070.6592184381	176842.9313122527	242513.29789157625	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	653	Skin and subcutaneous diseases	30.50515204411404	14.134471350124242	37.90467778615894	2494.8828541622124	1156.006721315154	3100.036165929842	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	669	Sense organ diseases	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	6	05 to 09	2	female	2000--6--6--2	687	Injuries	688	Transport injuries	5022.305554720398	4474.99716869608	5561.70619027558	410757.2322814446	365995.6374315958	454873.441667021	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	687	Injuries	696	Unintentional injuries	8962.974674212968	8264.69756500225	9765.537026667758	733051.5281100052	675940.9164414386	798690.9383673483	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	687	Injuries	717	Self-harm and interpersonal violence	807.1564802354982	689.0428473562433	957.8386376343652	66014.55943636766	56354.21319095465	78338.47376302433	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	955	HIV/AIDS and sexually transmitted infections	31.53137530098208	20.805407263270737	47.25071515321499	2578.847367290697	1701.610811634671	3864.481437319092	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	956	Respiratory infections and tuberculosis	3166.8939755655565	2293.9482314466554	3610.036691374016	259011.89464092703	187615.9557423521	295255.3430688705	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	957	Enteric infections	440.2032489589963	223.0670203736622	873.9587129816813	36002.84639995779	18243.91170389256	71478.92233111715	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	961	Other infectious diseases	1899.507028971648	1475.2047420298395	2621.0037981352925	155355.0259878226	120652.38215414884	214363.63575793777	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	295	Communicable, maternal, neonatal, and nutritional diseases	962	Maternal and neonatal disorders	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	973	Substance use disorders	0.0	0.0	0.0	0.0	0.0	0.0	1	1
2000	6	China	6	05 to 09	2	female	2000--6--6--2	409	Non-communicable diseases	974	Diabetes and kidney diseases	419.3967064851464	377.3014930694822	463.3411878812084	34301.13557360241	30858.28715218303	37895.215610752704	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	344	Neglected tropical diseases and malaria	67.01419772339848	42.75936172123964	116.8247361579369	5120.373780032078	3267.128530799531	8926.266676985939	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	386	Nutritional deficiencies	75.11932288558768	63.9365857587559	88.4601293179002	5739.827322885024	4885.381480155849	6759.242274623573	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	410	Neoplasms	4938.17058068885	3837.620388207223	5702.957522945625	377298.651529316	293205.9588591983	435732.9492255256	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	491	Cardiovascular diseases	1219.335409208413	1063.4397254146843	1411.509329940499	93166.18371322712	81255.59721943286	107850.48956641174	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	508	Chronic respiratory diseases	228.143840091948	195.1556041056238	260.3637629790365	17432.46476931449	14911.725493665212	19894.436130773985	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	526	Digestive diseases	446.8337249119207	372.796950201445	527.0272276737434	34142.62200754822	28485.244237965293	40269.96607924463	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	542	Neurological disorders	801.7384229563162	647.0605216592456	905.9437087101462	61258.33079049949	49438.13716665984	69220.80316893353	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	558	Mental disorders	0.0104312400285336	0.0073072122942831	0.0153224493330469	0.7969809689961671	0.5582915177776825	1.1706468191604706	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	626	Musculoskeletal disorders	75.74843484351437	64.64198627137121	87.71648908727272	5787.804878197804	4939.108768285729	6702.318835895882	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	640	Other non-communicable diseases	2310.5112424056065	1837.232387756014	2667.358261037384	176533.36566569237	140372.58464008165	203797.2953734247	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	653	Skin and subcutaneous diseases	30.468540418232724	13.17750313681766	39.74869740830281	2327.926499873696	1006.8171974808934	3037.0037628378923	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	669	Sense organ diseases	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	7	10 to 14	1	male	2000--6--7--1	687	Injuries	688	Transport injuries	5552.551586496341	4820.681972925484	6860.721734682639	424250.2029384936	368325.8061979601	524201.92661049176	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	687	Injuries	696	Unintentional injuries	15934.957363988064	14261.927100207236	17399.970046907816	1217519.1041262948	1089703.4126433292	1329454.999130701	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	687	Injuries	717	Self-harm and interpersonal violence	2227.384998821188	1752.308068475045	2585.118287690045	170187.63028893154	133888.18368064245	197522.7693432394	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	955	HIV/AIDS and sexually transmitted infections	21.655649010435845	12.110100699173028	29.091481011453908	1654.7004856579283	925.3031702257108	2222.895566839864	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	956	Respiratory infections and tuberculosis	1886.988710120722	1537.688358716833	2222.735633996216	144187.65309122682	117492.3574821153	169840.7439408197	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	957	Enteric infections	355.2008642519282	200.43624738744967	518.4046294360317	27141.419578026773	15315.10884066834	39610.12312335023	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	961	Other infectious diseases	986.3840972226182	812.2024039046344	1212.2848036442936	75369.4765609752	62059.59237895822	92632.94743497156	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	295	Communicable, maternal, neonatal, and nutritional diseases	962	Maternal and neonatal disorders	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	973	Substance use disorders	0.0	0.0	0.0	0.0	0.0	0.0	1	1
2000	6	China	7	10 to 14	1	male	2000--6--7--1	409	Non-communicable diseases	974	Diabetes and kidney diseases	481.6749993076965	408.6362766967937	546.8318148436163	36804.13558672658	31222.96173259548	41783.05622518911	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	344	Neglected tropical diseases and malaria	66.97876922884325	39.35244937023349	144.23424204264876	5118.969221483715	3007.4913670596698	11023.27562795303	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	386	Nutritional deficiencies	75.66372855559854	66.06072587673528	88.47293990078421	5782.740896346154	5048.797069431982	6761.530706780419	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	410	Neoplasms	4895.454078951777	4265.419888236507	5373.761043715354	374131.1865422647	325980.13523485884	410685.40910200094	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	491	Cardiovascular diseases	1263.263386323136	1123.5411697182565	1416.5149380857265	96545.53967912003	85867.36036153059	108257.68223226316	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	508	Chronic respiratory diseases	222.3605631719895	171.85181843914432	262.10124121393034	16994.317276678925	13133.898924475876	20031.618337449363	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	526	Digestive diseases	558.2662864305825	484.6617036756956	637.4989295342981	42666.5074132115	37041.14146904924	48722.16912706733	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	542	Neurological disorders	652.3076015761484	516.582406117873	769.5666261157066	49852.80425800576	39479.26247942506	58814.45921723105	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	558	Mental disorders	1.836906667294472	1.0342718940531803	3.034661925197836	140.37955234143206	79.04240933536927	231.91496450727936	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	626	Musculoskeletal disorders	229.49765897776047	154.88015919682877	321.55097208826254	17539.281833908102	11836.517787971809	24574.08036032097	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	640	Other non-communicable diseases	2397.778466951529	2049.027790578098	2726.0169377404955	183248.3795252184	156595.69807034222	208333.6341245473	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	653	Skin and subcutaneous diseases	36.835436296801625	17.676913294343137	44.94917497307088	2815.0954352988474	1350.964195213654	3435.200521144818	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	409	Non-communicable diseases	669	Sense organ diseases	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2000	6	China	7	10 to 14	2	female	2000--6--7--2	687	Injuries	688	Transport injuries	3659.736812544743	3281.884345281598	4064.803268681989	279694.8878986529	250817.8297304532	310652.4334687758	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	687	Injuries	696	Unintentional injuries	6999.81064098465	6435.979589461177	7611.584027352936	534964.2757609861	491874.8329586135	581721.7995815905	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	687	Injuries	717	Self-harm and interpersonal violence	2553.399239957453	2297.0419502411582	2843.413635922689	195144.42664252387	175551.91807587506	217309.52458853243	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	955	HIV/AIDS and sexually transmitted infections	20.016644061060607	11.932401019640425	26.757709515543063	1529.7991922804315	911.9334667922142	2045.0133525008728	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	956	Respiratory infections and tuberculosis	1823.416841343853	1490.064054957038	2066.964799299073	139360.595005454	113882.04700919446	157974.47823408173	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	957	Enteric infections	388.28080249291816	224.1322898116884	656.6361991410753	29675.16783823989	17129.788658166697	50184.17860681795	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	961	Other infectious diseases	1013.3988479369456	857.3820188095775	1247.764613799096	77450.63775467277	65526.49352259966	95362.54776132495	1	1
2000	6	China	7	10 to 14	2	female	2000--6--7--2	295	Communicable, maternal, neonatal, and nutritional diseases	962	Maternal and neonatal disorders	49.68478843337876	40.29315251061443	61.53114581500847	3797.2953188315128	3079.495587541665	4702.718553407832	1	1
